# step       rmse_trn   rmse_gl_trn   lr      
# If there is no available reference data, rmse_*_{val,trn} will print nan
1626800      4.44e-05      3.21e-06    8.7e-08
1626900      3.42e-05      2.47e-06    8.7e-08
1627000      1.86e-05      1.34e-06    8.7e-08
1627100      1.43e-05      1.03e-06    8.7e-08
1627200      1.65e-05      1.19e-06    8.7e-08
1627300      1.32e-05      9.55e-07    8.7e-08
1627400      2.02e-05      1.46e-06    8.7e-08
1627500      1.83e-05      1.32e-06    8.7e-08
1627600      7.51e-06      5.42e-07    8.7e-08
1627700      1.25e-05      9.06e-07    8.7e-08
1627800      1.43e-05      1.03e-06    8.7e-08
1627900      5.07e-05      3.66e-06    8.7e-08
1628000      2.95e-05      2.13e-06    8.7e-08
1628100      6.80e-05      4.91e-06    8.7e-08
1628200      1.16e-05      8.34e-07    8.7e-08
1628300      1.18e-05      8.55e-07    8.7e-08
1628400      1.14e-05      8.23e-07    8.7e-08
1628500      2.12e-05      1.53e-06    8.7e-08
1628600      2.08e-05      1.50e-06    8.7e-08
1628700      1.47e-04      1.06e-05    8.7e-08
1628800      1.10e-05      7.95e-07    8.7e-08
1628900      3.44e-04      2.48e-05    8.7e-08
1629000      6.38e-06      4.61e-07    8.7e-08
1629100      2.34e-05      1.69e-06    8.7e-08
1629200      3.53e-05      2.55e-06    8.7e-08
1629300      8.41e-05      6.07e-06    8.7e-08
1629400      3.75e-05      2.70e-06    8.7e-08
1629500      2.38e-05      1.71e-06    8.7e-08
1629600      8.90e-06      6.42e-07    8.7e-08
1629700      2.84e-05      2.05e-06    8.7e-08
1629800      2.41e-05      1.74e-06    8.7e-08
1629900      2.37e-05      1.71e-06    8.7e-08
1630000      2.93e-05      2.12e-06    8.4e-08
1630100      1.69e-05      1.22e-06    8.4e-08
1630200      5.07e-05      3.66e-06    8.4e-08
1630300      2.99e-05      2.16e-06    8.4e-08
1630400      8.35e-06      6.02e-07    8.4e-08
1630500      7.46e-06      5.39e-07    8.4e-08
1630600      6.80e-05      4.91e-06    8.4e-08
1630700      2.87e-05      2.07e-06    8.4e-08
1630800      1.19e-04      8.59e-06    8.4e-08
1630900      7.16e-05      5.17e-06    8.4e-08
1631000      5.78e-06      4.17e-07    8.4e-08
1631100      1.12e-05      8.08e-07    8.4e-08
1631200      1.62e-05      1.17e-06    8.4e-08
1631300      1.72e-05      1.24e-06    8.4e-08
1631400      1.39e-05      1.00e-06    8.4e-08
1631500      8.76e-06      6.32e-07    8.4e-08
1631600      2.91e-05      2.10e-06    8.4e-08
1631700      1.32e-04      9.50e-06    8.4e-08
1631800      1.90e-05      1.37e-06    8.4e-08
1631900      4.46e-05      3.22e-06    8.4e-08
1632000      1.50e-05      1.08e-06    8.4e-08
1632100      8.19e-05      5.91e-06    8.4e-08
1632200      7.20e-06      5.20e-07    8.4e-08
1632300      3.67e-05      2.65e-06    8.4e-08
1632400      2.01e-05      1.45e-06    8.4e-08
1632500      3.42e-05      2.47e-06    8.4e-08
1632600      2.04e-05      1.48e-06    8.4e-08
1632700      3.16e-05      2.28e-06    8.4e-08
1632800      2.31e-05      1.67e-06    8.4e-08
1632900      2.76e-05      1.99e-06    8.4e-08
1633000      6.79e-06      4.90e-07    8.4e-08
1633100      1.28e-05      9.26e-07    8.4e-08
1633200      4.22e-05      3.04e-06    8.4e-08
1633300      9.69e-06      6.99e-07    8.4e-08
1633400      3.57e-05      2.58e-06    8.4e-08
1633500      2.64e-05      1.90e-06    8.4e-08
1633600      1.99e-05      1.44e-06    8.4e-08
1633700      1.03e-05      7.40e-07    8.4e-08
1633800      1.51e-05      1.09e-06    8.4e-08
1633900      3.52e-05      2.54e-06    8.4e-08
1634000      1.03e-05      7.47e-07    8.4e-08
1634100      1.82e-05      1.32e-06    8.4e-08
1634200      1.70e-05      1.23e-06    8.4e-08
1634300      6.86e-06      4.95e-07    8.4e-08
1634400      1.25e-05      9.04e-07    8.4e-08
1634500      1.58e-05      1.14e-06    8.4e-08
1634600      1.41e-04      1.02e-05    8.4e-08
1634700      1.47e-05      1.06e-06    8.4e-08
1634800      2.77e-05      2.00e-06    8.4e-08
1634900      1.82e-05      1.31e-06    8.4e-08
1635000      5.57e-05      4.02e-06    8.2e-08
1635100      1.25e-05      9.04e-07    8.2e-08
1635200      5.15e-05      3.72e-06    8.2e-08
1635300      2.19e-05      1.58e-06    8.2e-08
1635400      1.13e-05      8.17e-07    8.2e-08
1635500      7.37e-05      5.32e-06    8.2e-08
1635600      2.24e-05      1.62e-06    8.2e-08
1635700      2.25e-05      1.62e-06    8.2e-08
1635800      1.24e-05      8.98e-07    8.2e-08
1635900      3.95e-05      2.85e-06    8.2e-08
1636000      1.27e-05      9.18e-07    8.2e-08
1636100      2.15e-05      1.55e-06    8.2e-08
1636200      5.59e-05      4.04e-06    8.2e-08
1636300      1.81e-05      1.31e-06    8.2e-08
1636400      1.55e-05      1.12e-06    8.2e-08
1636500      9.20e-06      6.64e-07    8.2e-08
1636600      2.44e-05      1.76e-06    8.2e-08
1636700      2.24e-05      1.62e-06    8.2e-08
1636800      1.37e-05      9.91e-07    8.2e-08
1636900      4.22e-05      3.04e-06    8.2e-08
1637000      1.80e-05      1.30e-06    8.2e-08
1637100      2.14e-05      1.54e-06    8.2e-08
1637200      1.58e-05      1.14e-06    8.2e-08
1637300      1.42e-05      1.02e-06    8.2e-08
1637400      1.91e-05      1.38e-06    8.2e-08
1637500      1.42e-05      1.02e-06    8.2e-08
1637600      1.84e-05      1.33e-06    8.2e-08
1637700      8.79e-06      6.35e-07    8.2e-08
1637800      1.84e-05      1.33e-06    8.2e-08
1637900      2.23e-05      1.61e-06    8.2e-08
1638000      9.23e-05      6.66e-06    8.2e-08
1638100      1.86e-05      1.34e-06    8.2e-08
1638200      7.13e-05      5.14e-06    8.2e-08
1638300      2.10e-05      1.51e-06    8.2e-08
1638400      1.52e-05      1.10e-06    8.2e-08
1638500      1.41e-04      1.02e-05    8.2e-08
1638600      1.69e-05      1.22e-06    8.2e-08
1638700      3.18e-05      2.29e-06    8.2e-08
1638800      8.70e-06      6.28e-07    8.2e-08
1638900      9.24e-06      6.67e-07    8.2e-08
1639000      1.21e-05      8.75e-07    8.2e-08
1639100      2.26e-05      1.63e-06    8.2e-08
1639200      1.07e-05      7.72e-07    8.2e-08
1639300      1.35e-05      9.75e-07    8.2e-08
1639400      3.52e-05      2.54e-06    8.2e-08
1639500      1.69e-05      1.22e-06    8.2e-08
1639600      5.17e-05      3.73e-06    8.2e-08
1639700      3.08e-06      2.22e-07    8.2e-08
1639800      7.54e-06      5.44e-07    8.2e-08
1639900      1.08e-05      7.80e-07    8.2e-08
1640000      1.31e-05      9.49e-07    7.9e-08
1640100      9.93e-06      7.16e-07    7.9e-08
1640200      1.98e-04      1.43e-05    7.9e-08
1640300      7.29e-06      5.26e-07    7.9e-08
1640400      2.24e-05      1.62e-06    7.9e-08
1640500      2.52e-05      1.82e-06    7.9e-08
1640600      6.23e-06      4.50e-07    7.9e-08
1640700      1.86e-05      1.34e-06    7.9e-08
1640800      4.35e-05      3.14e-06    7.9e-08
1640900      1.02e-05      7.36e-07    7.9e-08
1641000      2.87e-05      2.07e-06    7.9e-08
1641100      2.07e-05      1.49e-06    7.9e-08
1641200      8.39e-06      6.05e-07    7.9e-08
1641300      1.32e-05      9.55e-07    7.9e-08
1641400      1.67e-05      1.21e-06    7.9e-08
1641500      2.01e-05      1.45e-06    7.9e-08
1641600      2.28e-05      1.65e-06    7.9e-08
1641700      4.35e-05      3.14e-06    7.9e-08
1641800      1.84e-05      1.33e-06    7.9e-08
1641900      1.61e-05      1.16e-06    7.9e-08
1642000      9.61e-06      6.94e-07    7.9e-08
1642100      2.17e-05      1.56e-06    7.9e-08
1642200      4.32e-06      3.12e-07    7.9e-08
1642300      7.44e-05      5.37e-06    7.9e-08
1642400      1.74e-05      1.25e-06    7.9e-08
1642500      2.42e-05      1.75e-06    7.9e-08
1642600      2.79e-05      2.02e-06    7.9e-08
1642700      2.68e-05      1.93e-06    7.9e-08
1642800      4.01e-05      2.90e-06    7.9e-08
1642900      2.48e-05      1.79e-06    7.9e-08
1643000      4.82e-05      3.48e-06    7.9e-08
1643100      3.12e-05      2.25e-06    7.9e-08
1643200      3.24e-05      2.34e-06    7.9e-08
1643300      3.02e-05      2.18e-06    7.9e-08
1643400      3.81e-05      2.75e-06    7.9e-08
1643500      6.68e-06      4.82e-07    7.9e-08
1643600      4.88e-05      3.52e-06    7.9e-08
1643700      1.47e-04      1.06e-05    7.9e-08
1643800      3.87e-05      2.79e-06    7.9e-08
1643900      7.73e-06      5.58e-07    7.9e-08
1644000      4.19e-05      3.02e-06    7.9e-08
1644100      1.48e-05      1.07e-06    7.9e-08
1644200      4.56e-05      3.29e-06    7.9e-08
1644300      1.42e-05      1.02e-06    7.9e-08
1644400      1.85e-05      1.33e-06    7.9e-08
1644500      1.92e-05      1.39e-06    7.9e-08
1644600      1.89e-05      1.36e-06    7.9e-08
1644700      1.02e-05      7.39e-07    7.9e-08
1644800      1.09e-05      7.87e-07    7.9e-08
1644900      1.70e-05      1.23e-06    7.9e-08
1645000      1.66e-05      1.19e-06    7.7e-08
1645100      2.80e-05      2.02e-06    7.7e-08
1645200      5.24e-06      3.78e-07    7.7e-08
1645300      1.43e-05      1.03e-06    7.7e-08
1645400      3.97e-05      2.87e-06    7.7e-08
1645500      2.43e-05      1.75e-06    7.7e-08
1645600      1.54e-04      1.11e-05    7.7e-08
1645700      1.84e-04      1.33e-05    7.7e-08
1645800      4.06e-05      2.93e-06    7.7e-08
1645900      8.05e-06      5.81e-07    7.7e-08
1646000      1.98e-05      1.43e-06    7.7e-08
1646100      9.91e-06      7.15e-07    7.7e-08
1646200      2.09e-05      1.51e-06    7.7e-08
1646300      2.14e-05      1.55e-06    7.7e-08
1646400      4.24e-05      3.06e-06    7.7e-08
1646500      1.37e-05      9.91e-07    7.7e-08
1646600      6.78e-05      4.89e-06    7.7e-08
1646700      4.64e-05      3.35e-06    7.7e-08
1646800      1.58e-05      1.14e-06    7.7e-08
1646900      3.54e-05      2.55e-06    7.7e-08
1647000      2.88e-05      2.08e-06    7.7e-08
1647100      1.41e-04      1.02e-05    7.7e-08
1647200      2.20e-05      1.58e-06    7.7e-08
1647300      5.88e-06      4.24e-07    7.7e-08
1647400      9.75e-06      7.03e-07    7.7e-08
1647500      1.95e-05      1.41e-06    7.7e-08
1647600      1.76e-04      1.27e-05    7.7e-08
1647700      3.99e-06      2.88e-07    7.7e-08
1647800      8.84e-06      6.38e-07    7.7e-08
1647900      3.29e-05      2.37e-06    7.7e-08
1648000      8.63e-06      6.22e-07    7.7e-08
1648100      1.31e-05      9.44e-07    7.7e-08
1648200      1.19e-05      8.60e-07    7.7e-08
1648300      2.75e-05      1.98e-06    7.7e-08
1648400      4.53e-06      3.27e-07    7.7e-08
1648500      4.59e-05      3.32e-06    7.7e-08
1648600      9.01e-06      6.50e-07    7.7e-08
1648700      1.06e-05      7.67e-07    7.7e-08
1648800      1.62e-04      1.17e-05    7.7e-08
1648900      3.40e-05      2.46e-06    7.7e-08
1649000      1.88e-05      1.36e-06    7.7e-08
1649100      1.22e-05      8.82e-07    7.7e-08
1649200      6.60e-06      4.76e-07    7.7e-08
1649300      1.99e-05      1.44e-06    7.7e-08
1649400      1.09e-05      7.89e-07    7.7e-08
1649500      2.52e-05      1.82e-06    7.7e-08
1649600      1.93e-04      1.39e-05    7.7e-08
1649700      6.39e-06      4.61e-07    7.7e-08
1649800      4.74e-05      3.42e-06    7.7e-08
1649900      4.18e-05      3.02e-06    7.7e-08
1650000      2.49e-05      1.80e-06    7.5e-08
1650100      2.00e-05      1.44e-06    7.5e-08
1650200      3.06e-05      2.21e-06    7.5e-08
1650300      5.83e-05      4.21e-06    7.5e-08
1650400      6.30e-06      4.55e-07    7.5e-08
1650500      3.66e-05      2.64e-06    7.5e-08
1650600      6.64e-06      4.79e-07    7.5e-08
1650700      2.14e-05      1.55e-06    7.5e-08
1650800      3.13e-05      2.26e-06    7.5e-08
1650900      2.22e-05      1.60e-06    7.5e-08
1651000      6.86e-06      4.95e-07    7.5e-08
1651100      4.20e-05      3.03e-06    7.5e-08
1651200      1.51e-05      1.09e-06    7.5e-08
1651300      4.47e-05      3.22e-06    7.5e-08
1651400      1.21e-05      8.75e-07    7.5e-08
1651500      1.50e-05      1.08e-06    7.5e-08
1651600      2.75e-05      1.98e-06    7.5e-08
1651700      2.79e-05      2.01e-06    7.5e-08
1651800      3.03e-05      2.19e-06    7.5e-08
1651900      1.04e-05      7.50e-07    7.5e-08
1652000      1.14e-05      8.23e-07    7.5e-08
1652100      5.60e-06      4.04e-07    7.5e-08
1652200      3.73e-06      2.69e-07    7.5e-08
1652300      3.40e-05      2.45e-06    7.5e-08
1652400      3.31e-06      2.39e-07    7.5e-08
1652500      1.46e-05      1.06e-06    7.5e-08
1652600      2.53e-05      1.83e-06    7.5e-08
1652700      1.33e-05      9.59e-07    7.5e-08
1652800      2.09e-05      1.51e-06    7.5e-08
1652900      1.38e-05      9.97e-07    7.5e-08
1653000      5.79e-05      4.18e-06    7.5e-08
1653100      1.47e-05      1.06e-06    7.5e-08
1653200      5.71e-06      4.12e-07    7.5e-08
1653300      4.57e-05      3.30e-06    7.5e-08
1653400      1.64e-05      1.19e-06    7.5e-08
1653500      1.19e-05      8.60e-07    7.5e-08
1653600      5.50e-05      3.97e-06    7.5e-08
1653700      4.45e-05      3.21e-06    7.5e-08
1653800      1.80e-05      1.30e-06    7.5e-08
1653900      2.02e-05      1.46e-06    7.5e-08
1654000      2.01e-05      1.45e-06    7.5e-08
1654100      2.61e-05      1.88e-06    7.5e-08
1654200      5.00e-05      3.61e-06    7.5e-08
1654300      1.51e-05      1.09e-06    7.5e-08
1654400      1.67e-05      1.21e-06    7.5e-08
1654500      1.20e-04      8.68e-06    7.5e-08
1654600      1.79e-05      1.29e-06    7.5e-08
1654700      1.43e-05      1.03e-06    7.5e-08
1654800      3.26e-06      2.35e-07    7.5e-08
1654900      1.87e-05      1.35e-06    7.5e-08
1655000      1.06e-05      7.66e-07    7.3e-08
1655100      6.92e-06      5.00e-07    7.3e-08
1655200      5.71e-06      4.12e-07    7.3e-08
1655300      1.41e-05      1.02e-06    7.3e-08
1655400      1.93e-05      1.39e-06    7.3e-08
1655500      1.29e-04      9.29e-06    7.3e-08
1655600      1.01e-05      7.28e-07    7.3e-08
1655700      1.73e-05      1.25e-06    7.3e-08
1655800      9.76e-06      7.04e-07    7.3e-08
1655900      3.80e-05      2.74e-06    7.3e-08
1656000      1.55e-05      1.12e-06    7.3e-08
1656100      7.15e-05      5.16e-06    7.3e-08
1656200      6.01e-05      4.33e-06    7.3e-08
1656300      1.80e-05      1.30e-06    7.3e-08
1656400      4.59e-05      3.31e-06    7.3e-08
1656500      3.96e-05      2.86e-06    7.3e-08
1656600      2.01e-05      1.45e-06    7.3e-08
1656700      3.12e-05      2.25e-06    7.3e-08
1656800      1.64e-05      1.18e-06    7.3e-08
1656900      2.33e-05      1.68e-06    7.3e-08
1657000      3.44e-04      2.48e-05    7.3e-08
1657100      5.08e-05      3.67e-06    7.3e-08
1657200      2.16e-05      1.56e-06    7.3e-08
1657300      2.19e-05      1.58e-06    7.3e-08
1657400      1.17e-05      8.43e-07    7.3e-08
1657500      7.75e-06      5.59e-07    7.3e-08
1657600      1.65e-05      1.19e-06    7.3e-08
1657700      1.54e-05      1.11e-06    7.3e-08
1657800      2.86e-05      2.06e-06    7.3e-08
1657900      1.08e-05      7.82e-07    7.3e-08
1658000      2.25e-05      1.63e-06    7.3e-08
1658100      1.21e-05      8.76e-07    7.3e-08
1658200      2.84e-05      2.05e-06    7.3e-08
1658300      2.06e-05      1.49e-06    7.3e-08
1658400      3.35e-05      2.42e-06    7.3e-08
1658500      6.79e-06      4.90e-07    7.3e-08
1658600      2.48e-05      1.79e-06    7.3e-08
1658700      1.50e-05      1.08e-06    7.3e-08
1658800      1.76e-05      1.27e-06    7.3e-08
1658900      1.76e-05      1.27e-06    7.3e-08
1659000      3.27e-05      2.36e-06    7.3e-08
1659100      1.82e-05      1.31e-06    7.3e-08
1659200      7.66e-06      5.53e-07    7.3e-08
1659300      2.25e-05      1.62e-06    7.3e-08
1659400      7.13e-05      5.14e-06    7.3e-08
1659500      1.53e-05      1.10e-06    7.3e-08
1659600      9.73e-06      7.02e-07    7.3e-08
1659700      7.54e-06      5.44e-07    7.3e-08
1659800      1.54e-04      1.11e-05    7.3e-08
1659900      5.26e-05      3.80e-06    7.3e-08
1660000      1.82e-05      1.32e-06    7.1e-08
1660100      1.11e-05      8.05e-07    7.1e-08
1660200      1.18e-05      8.52e-07    7.1e-08
1660300      1.62e-05      1.17e-06    7.1e-08
1660400      2.80e-05      2.02e-06    7.1e-08
1660500      3.93e-05      2.84e-06    7.1e-08
1660600      4.73e-05      3.41e-06    7.1e-08
1660700      3.33e-06      2.40e-07    7.1e-08
1660800      1.90e-05      1.37e-06    7.1e-08
1660900      2.88e-05      2.07e-06    7.1e-08
1661000      2.14e-05      1.55e-06    7.1e-08
1661100      3.91e-05      2.82e-06    7.1e-08
1661200      1.42e-05      1.02e-06    7.1e-08
1661300      5.49e-05      3.96e-06    7.1e-08
1661400      3.50e-05      2.53e-06    7.1e-08
1661500      1.06e-05      7.66e-07    7.1e-08
1661600      1.56e-05      1.12e-06    7.1e-08
1661700      8.22e-05      5.93e-06    7.1e-08
1661800      4.58e-05      3.31e-06    7.1e-08
1661900      1.38e-05      9.95e-07    7.1e-08
1662000      2.10e-05      1.52e-06    7.1e-08
1662100      1.06e-05      7.66e-07    7.1e-08
1662200      2.11e-05      1.53e-06    7.1e-08
1662300      7.81e-05      5.64e-06    7.1e-08
1662400      2.11e-05      1.52e-06    7.1e-08
1662500      4.05e-05      2.92e-06    7.1e-08
1662600      4.58e-05      3.31e-06    7.1e-08
1662700      1.01e-05      7.26e-07    7.1e-08
1662800      4.42e-05      3.19e-06    7.1e-08
1662900      1.41e-05      1.01e-06    7.1e-08
1663000      3.14e-05      2.27e-06    7.1e-08
1663100      2.14e-05      1.54e-06    7.1e-08
1663200      9.16e-06      6.61e-07    7.1e-08
1663300      2.37e-05      1.71e-06    7.1e-08
1663400      1.20e-05      8.68e-07    7.1e-08
1663500      1.45e-05      1.04e-06    7.1e-08
1663600      1.49e-05      1.07e-06    7.1e-08
1663700      1.71e-04      1.24e-05    7.1e-08
1663800      6.67e-05      4.82e-06    7.1e-08
1663900      2.31e-05      1.67e-06    7.1e-08
1664000      1.65e-05      1.19e-06    7.1e-08
1664100      2.67e-05      1.93e-06    7.1e-08
1664200      1.40e-05      1.01e-06    7.1e-08
1664300      1.03e-05      7.45e-07    7.1e-08
1664400      2.01e-05      1.45e-06    7.1e-08
1664500      1.44e-05      1.04e-06    7.1e-08
1664600      2.06e-05      1.49e-06    7.1e-08
1664700      3.14e-05      2.27e-06    7.1e-08
1664800      1.44e-05      1.04e-06    7.1e-08
1664900      1.85e-05      1.34e-06    7.1e-08
1665000      2.42e-04      1.75e-05    6.9e-08
1665100      2.24e-05      1.62e-06    6.9e-08
1665200      2.06e-04      1.48e-05    6.9e-08
1665300      2.02e-05      1.46e-06    6.9e-08
1665400      1.19e-05      8.57e-07    6.9e-08
1665500      1.33e-05      9.63e-07    6.9e-08
1665600      1.83e-05      1.32e-06    6.9e-08
1665700      1.11e-05      8.00e-07    6.9e-08
1665800      7.43e-06      5.36e-07    6.9e-08
1665900      1.20e-05      8.67e-07    6.9e-08
1666000      1.88e-05      1.36e-06    6.9e-08
1666100      3.52e-06      2.54e-07    6.9e-08
1666200      1.43e-05      1.03e-06    6.9e-08
1666300      4.06e-05      2.93e-06    6.9e-08
1666400      1.62e-05      1.17e-06    6.9e-08
1666500      3.60e-05      2.60e-06    6.9e-08
1666600      1.86e-05      1.34e-06    6.9e-08
1666700      4.13e-05      2.98e-06    6.9e-08
1666800      8.74e-06      6.31e-07    6.9e-08
